Date,Forecast,Lower_CI,Upper_CI
2027-04-30,716.2104,700.5354818998148,731.8852944673727
2027-05-03,716.2083,700.5334521220118,731.8831738545507
2027-05-04,716.2063,700.5314820435559,731.8811156126941
2027-05-05,716.2044,700.5296313637942,731.8791821127683
2027-05-06,716.20245,700.5277209846854,731.8771862418771
2027-05-07,716.2007,700.525989703618,731.875377483882
2027-05-10,716.19885,700.5241987232035,731.8735063549215
2027-05-11,716.1971,700.5224674421362,731.8716975969263
2027-05-12,716.1954,700.520795860416,731.8699512098965
2027-05-13,716.1937,700.519183978043,731.868267193832
2027-05-14,716.1921,700.51757209567,731.8665831777676
2027-05-17,716.1905,700.5160199126441,731.8649615326684
2027-05-18,716.18896,700.5145274289654,731.8634022585346
2027-05-19,716.1874,700.5129752459394,731.8617806134356
2027-05-20,716.186,700.511602160955,731.8603460812325
2027-05-21,716.1845,700.5101693766234,731.8588491780641
2027-05-24,716.18304,700.5087365922918,731.8573522748957
2027-05-25,716.1817,700.5074232066545,731.855980113658
2027-05-26,716.1803,700.5060501216701,731.8545455814549
2027-05-27,716.1791,700.5048561347271,731.8532981621479
2027-05-28,716.1778,700.5036024484369,731.8519883718756
2027-05-31,716.1765,700.5023487621468,731.8506785816032
2027-06-01,716.1753,700.5011547752038,731.8494311622962
2027-06-02,716.17413,700.5000204876079,731.8482461139546
2027-06-03,716.173,700.4988862000121,731.8470610656129
2027-06-04,716.1718,700.4977519124162,731.8458760172713
2027-06-07,716.1707,700.4966773241675,731.844753339895
2027-06-08,716.1696,700.4956027359189,731.8436306625186
2027-06-09,716.1685,700.4945281476702,731.8425079851423
2027-06-10,716.16754,700.4935729581158,731.8415100496967
2027-06-11,716.16656,700.4926177685613,731.8405121142512
2027-06-14,716.1655,700.4916028796598,731.8394518078402
2027-06-15,716.16455,700.4906476901054,731.8384538723946
2027-06-16,716.1637,700.4898118992453,731.8375806788797
