Date,Forecast,Lower_CI,Upper_CI
2027-01-20,71.400246,70.92689432159801,71.8735970114098
2027-01-21,71.39961,70.92626527994511,71.87295957357051
2027-01-22,71.399,70.9256589747375,71.87234517565312
2027-01-25,71.39842,70.92508298479027,71.87176149763161
2027-01-26,71.39786,70.92452215247323,71.87119317955802
2027-01-27,71.397316,70.92398405660147,71.87064790140634
2027-01-28,71.396805,70.9234762759901,71.87013334315053
2027-01-29,71.3963,70.92297607419381,71.86962646486869
2027-02-01,71.39583,70.92250618765792,71.86915030648271
2027-02-02,71.39536,70.9220438799371,71.8686818280707
2027-02-03,71.39492,70.92160430866159,71.8682363895806
2027-02-04,71.39449,70.92117989501625,71.86780631103844
2027-02-05,71.39409,70.9207782178162,71.86739927241817
2027-02-08,71.3937,70.92039169824636,71.86700759374583
2027-02-09,71.393326,70.92002033630669,71.86663127502143
2027-02-10,71.39296,70.91965655318212,71.866262636271
2027-02-11,71.39262,70.91931550650284,71.86591703744247
2027-02-12,71.39228,70.91898203863866,71.8655791185879
2027-02-15,71.39197,70.91867130721975,71.86526423965525
2027-02-16,71.391655,70.91836057580086,71.86494936072258
2027-02-17,71.391365,70.91807258082724,71.86465752171182
2027-02-18,71.391075,70.91778458585362,71.86436568270106
2027-02-19,71.39081,70.9175193273253,71.8640968836122
2027-02-22,71.39054,70.91725406879696,71.86382808452335
2027-02-23,71.3903,70.91701154671392,71.86358232535639
2027-02-24,71.39005,70.91676902463087,71.86333656618945
2027-02-25,71.389824,70.91654166017801,71.86310616697043
2027-02-26,71.3896,70.91632187454026,71.86288344772537
2027-03-01,71.38938,70.91610208890249,71.86266072848032
2027-03-02,71.38918,70.91590503971003,71.86246104915716
2027-03-03,71.388985,70.91570799051755,71.86226136983402
2027-03-04,71.388794,70.91551852014017,71.86206937048483
2027-03-05,71.38862,70.91534420739298,71.86189273108359
2027-03-08,71.38844,70.91516989464579,71.86171609168234
2027-03-09,71.388275,70.9150031607137,71.86154713225505
2027-03-10,71.388115,70.91484400559669,71.86138585280175
2027-03-11,71.387955,70.9146848504797,71.86122457334842
2027-03-12,71.38781,70.91454085299289,71.86107865384305
2027-03-15,71.38767,70.91440443432118,71.86094041431163
2027-03-16,71.387535,70.91426801564947,71.86080217478022
2027-03-17,71.3874,70.91413159697775,71.86066393524881
2027-03-18,71.387276,70.91401033593623,71.86054105566534
2027-03-19,71.38715,70.91388907489471,71.86041817608185
2027-03-22,71.38705,70.91378297148337,71.86031065644632
2027-03-23,71.38693,70.91366928925694,71.8601954568368
2027-03-24,71.386826,70.91356318584562,71.86008793720126
2027-03-25,71.38672,70.91345708243428,71.85998041756572
2027-03-26,71.38663,70.91336613665314,71.85988825787811
2027-03-29,71.38653,70.9132676120569,71.85978841821654
2027-03-30,71.38644,70.91317666627576,71.85969625852893
2027-03-31,71.386345,70.91308572049462,71.85960409884132
2027-04-01,71.38627,70.91300993234367,71.85952729910164
2027-04-02,71.386185,70.91292656537762,71.85944281938801
2027-04-05,71.38611,70.91285077722667,71.85936601964833
2027-04-06,71.38604,70.91278256789082,71.85929689988262
2027-04-07,71.38596,70.91270677973986,71.85922010014295
2027-04-08,71.385895,70.912638570404,71.85915098037725
2027-04-09,71.38583,70.91257793988325,71.8590895405855
2027-04-12,71.385765,70.91250973054738,71.8590204208198
2027-04-13,71.385704,70.91244910002662,71.85895898102807
2027-04-14,71.38565,70.91239604832096,71.85890522121029
2027-04-15,71.38559,70.9123354178002,71.85884378141856
2027-04-16,71.385544,70.91228994490963,71.85879770157474
2027-04-19,71.38549,70.91223689320397,71.85874394175697
2027-04-20,71.38544,70.91218384149829,71.85869018193921
2027-04-21,71.38539,70.91213836860773,71.8586441020954
2027-04-22,71.385345,70.91209289571715,71.8585980222516
2027-04-23,71.3853,70.91204742282659,71.85855194240779
2027-04-26,71.38526,70.91200952875111,71.85851354253795
2027-04-27,71.38522,70.91197163467564,71.85847514266811
2027-04-28,71.385185,70.91193374060016,71.85843674279828
2027-04-29,71.38515,70.91189584652469,71.85839834292844
2027-04-30,71.38511,70.91185795244921,71.8583599430586
2027-05-03,71.38508,70.91182763718882,71.85832922316274
2027-05-04,71.38505,70.91179732192845,71.85829850326687
2027-05-05,71.38502,70.91176700666806,71.858267783371
2027-05-06,71.38499,70.91173669140768,71.85823706347513
2027-05-07,71.38495,70.9116987973322,71.8581986636053
2027-05-10,71.384926,70.91167606088692,71.8581756236834
2027-05-11,71.384895,70.91164574562654,71.85814490378752
2027-05-12,71.38487,70.91162300918126,71.85812186386562
2027-05-13,71.38484,70.91159269392087,71.85809114396976
2027-05-14,71.38483,70.91157753629068,71.85807578402182
2027-05-17,71.384796,70.9115472210303,71.85804506412595
2027-05-18,71.38478,70.91153206340012,71.85802970417801
2027-05-19,71.38476,70.91150932695483,71.85800666425611
2027-05-20,71.384735,70.91148659050954,71.85798362433421
2027-05-21,71.38472,70.91147143287935,71.85796826438627
2027-05-24,71.384705,70.91145627524917,71.85795290443833
2027-05-25,71.38468,70.91143353880388,71.85792986451644
2027-05-26,71.38467,70.91141838117369,71.8579145045685
2027-05-27,71.38465,70.91140322354349,71.85789914462057
2027-05-28,71.384636,70.9113880659133,71.85788378467264
2027-05-31,71.38462,70.91137290828311,71.8578684247247
2027-06-01,71.384605,70.91135775065293,71.85785306477676
2027-06-02,71.38459,70.91134259302274,71.85783770482882
2027-06-03,71.384575,70.91132743539254,71.8578223448809
2027-06-04,71.38457,70.91131985657745,71.85781466490693
2027-06-07,71.38455,70.91130469894726,71.85779930495899
2027-06-08,71.38454,70.91128954131706,71.85778394501106
2027-06-09,71.38453,70.91128196250197,71.85777626503709
2027-06-10,71.38452,70.91127438368687,71.85776858506313
2027-06-11,71.38451,70.91125922605669,71.85775322511519
2027-06-14,71.3845,70.91125164724158,71.85774554514123
2027-06-15,71.38449,70.9112440684265,71.85773786516725
2027-06-16,71.384476,70.91122891079631,71.85772250521931
